img_path,ground_truth_label
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2100124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2101124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2102124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2103124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2104124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2105124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2106124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2107124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2108124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2109124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2110124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2111124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2112124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2113124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2114124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2115124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2116124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2117124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2118124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2119124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2120124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2121124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2122124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2123124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2124124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2125124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2126124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2127124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2128124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2129124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2130124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2131124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2132124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2133124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2134124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2135124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2136124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2137124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2138124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2139124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2140124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2141124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2142124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2143124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2144124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2145124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2146124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2147124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2148124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2149124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2150124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2151124.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2152125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2153125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2154125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2155125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2156125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2157125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2158125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2159125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2160125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2161125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2162125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2163125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2164125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2165125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2166125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2167125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2168125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2169125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2170125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2171125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2172125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2173125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2174125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2175125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2176125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2177125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2178125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2179125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2180125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2181125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2182125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2183125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2184125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2185125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2186125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2187125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2188125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2189125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2190125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2191125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2192125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2193125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2194125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2195125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2196125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2197125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2198125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2199125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2200125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2201125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2202125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2203125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2204125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2205125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2206125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2207125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2208125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2209125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2210125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2211125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2212125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2213125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2214125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2215125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2216125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2217125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2218125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2219125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2220125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2221125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2222125.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2223126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2224126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2225126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2226126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2227126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2228126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2229126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2230126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2231126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2232126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2233126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2234126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2235126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2236126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2237126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2238126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2239126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2240126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2241126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2242126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2243126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2244126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2245126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2246126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2247126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2248126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2249126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2250126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2251126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2252126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2253126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2254126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2255126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2256126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2257126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2258126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2259126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2260126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2261126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2262126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2263126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2264126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2265126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2266126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2267126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2268126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2269126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2270126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2271126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2272126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2273126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2274126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2275126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2276126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2277126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2278126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2279126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2280126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2281126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2282126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2283126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2284126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2285126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2286126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2287126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2288126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2289126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2290126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2291126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2292126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2293126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2294126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2295126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2296126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2297126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2298126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2299126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2300126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2301126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2302126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2303126.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2304127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2305127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2306127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2307127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2308127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2309127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2310127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2311127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2312127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2313127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2314127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2315127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2316127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2317127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2318127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2319127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2320127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2321127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2322127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2323127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2324127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2325127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2326127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2327127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2328127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2329127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2330127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2331127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2332127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2333127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2334127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2335127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2336127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2337127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2338127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2339127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2340127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2341127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2342127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2343127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2344127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2345127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2346127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2347127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2348127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2349127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2350127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2351127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2352127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2353127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2354127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2355127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2356127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2357127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2358127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2359127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2360127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2361127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2362127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2363127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2364127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2365127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2366127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2367127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2368127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2369127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2370127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2371127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2372127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2373127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2374127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2375127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2376127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2377127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2378127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2379127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2380127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2381127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2382127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2383127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2384127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2385127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2386127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2387127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2388127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2389127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2390127.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2391128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2392128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2393128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2394128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2395128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2396128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2397128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2398128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2399128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2400128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2401128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2402128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2403128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2404128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2405128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2406128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2407128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2408128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2409128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2410128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2411128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2412128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2413128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2414128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2415128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2416128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2417128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2418128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2419128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2420128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2421128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2422128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2423128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2424128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2425128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2426128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2427128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2428128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2429128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2430128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2431128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2432128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2433128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2434128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2435128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2436128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2437128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2438128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2439128.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/2440128.png,0;1
